Date_Time,Work_Volume,Schedule_Adherence_Percent,Event_Scheduling_Needed,Average_Handling_Time_sec,Latency_sec,Utilization_Rate_Percent,Shrinkage_Rate_Percent,Attendance_Rate_Percent,Overstaffing_Indicator,Understaffing_Indicator,Service_Level_Compliance_Percent
2023-01-12 10:51:11.900654,17,82.37,0,141,38,61.82,12.12,91.27,0,0,85.94
2023-01-12 10:52:11.900654,16,95.93,1,214,27,60.76,12.85,89.01,1,1,72.08
2023-01-12 10:53:11.900654,21,89.47,0,218,35,78.0,11.85,93.44,0,0,88.98
2023-01-12 10:54:11.900654,15,91.71,0,141,37,60.89,10.86,90.77,0,1,89.44
2023-01-12 10:55:11.900654,14,94.87,0,153,26,76.25,13.58,98.28,0,0,85.73
2023-01-12 10:56:11.900654,20,91.34,0,201,33,79.43,18.33,98.31,1,0,90.77
2023-01-12 10:57:11.900654,14,84.23,0,171,27,65.63,17.75,97.68,0,0,89.35
2023-01-12 10:58:11.900654,11,85.48,1,204,25,76.87,13.42,85.27,1,1,90.99
2023-01-12 10:59:11.900654,18,91.96,0,242,26,68.77,12.0,95.67,1,0,85.24
2023-01-12 11:00:11.900654,19,96.69,0,194,25,82.46,16.88,97.71,0,1,89.28
2023-01-12 11:01:11.900654,21,88.96,0,190,32,84.24,10.64,90.27,0,1,73.28
2023-01-12 11:02:11.900654,14,98.74,0,185,30,78.97,11.42,99.01,1,0,72.28
2023-01-12 11:03:11.900654,12,87.32,0,152,38,64.0,18.35,92.81,1,0,81.89
2023-01-12 11:04:11.900654,16,94.45,0,173,35,71.65,19.12,88.22,0,0,77.03
2023-01-12 11:05:11.900654,17,90.11,0,180,29,64.27,13.57,85.75,0,0,88.39
2023-01-12 11:06:11.900654,17,85.71,0,228,25,66.62,10.01,95.49,1,0,79.74
2023-01-12 11:07:11.900654,15,84.07,0,170,30,82.52,11.33,90.95,1,0,84.34
2023-01-12 11:08:11.900654,14,85.2,0,116,26,94.12,16.44,96.66,0,0,85.68
2023-01-12 11:09:11.900654,16,87.8,0,174,20,61.72,15.52,86.06,0,1,78.38
2023-01-12 11:10:11.900654,16,98.76,0,200,32,84.08,16.94,91.73,0,0,92.88
2023-01-12 11:11:11.900654,7,87.37,1,127,34,60.8,18.84,89.22,0,1,81.13
2023-01-12 11:12:11.900654,19,85.29,0,140,30,88.36,12.89,91.44,0,1,76.86
2023-01-12 11:13:11.900654,13,91.94,0,187,28,62.56,12.41,86.03,0,0,76.28
2023-01-12 11:14:11.900654,13,92.02,0,194,27,66.0,16.25,92.09,0,0,98.42
2023-01-12 11:15:11.900654,17,99.84,1,187,30,78.04,11.73,96.71,1,1,74.67
2023-01-12 11:16:11.900654,23,83.29,0,180,37,82.34,10.49,96.89,0,0,70.41
2023-01-12 11:17:11.900654,13,99.71,0,170,30,66.7,10.23,86.61,0,0,82.21
2023-01-12 11:18:11.900654,9,94.58,0,156,26,66.58,19.0,90.17,0,1,79.16
2023-01-12 11:19:11.900654,13,82.73,0,142,30,84.08,11.97,96.8,1,0,80.53
2023-01-12 11:20:11.900654,12,92.35,0,203,21,83.3,10.28,85.18,0,0,92.0
2023-01-12 11:21:11.900654,15,87.8,0,139,31,88.91,10.16,95.46,0,0,78.15
2023-01-12 11:22:11.900654,16,85.21,0,165,30,89.08,16.02,88.85,0,1,75.49
2023-01-12 11:23:11.900654,20,97.7,0,169,41,74.54,14.66,99.33,1,0,85.44
2023-01-12 11:24:11.900654,14,89.77,1,151,33,89.1,16.52,92.18,0,0,93.44
2023-01-12 11:25:11.900654,12,98.18,0,184,29,77.56,19.24,97.2,1,0,89.19
2023-01-12 11:26:11.900654,13,98.67,0,225,29,61.17,17.35,94.23,0,1,70.12
2023-01-12 11:27:11.900654,20,93.59,0,160,27,78.18,14.25,88.79,0,0,77.92
2023-01-12 11:28:11.900654,16,90.5,0,218,27,72.0,15.1,97.66,1,0,86.74
2023-01-12 11:29:11.900654,20,91.09,0,152,26,84.32,11.27,95.89,0,0,75.75
2023-01-12 11:30:11.900654,18,99.78,0,192,32,79.55,15.65,90.77,1,0,77.83
2023-01-12 11:31:11.900654,13,82.09,0,157,31,82.84,16.75,96.06,0,1,80.39
2023-01-12 11:32:11.900654,16,92.39,1,154,30,67.23,13.91,92.46,1,1,79.3
2023-01-12 11:33:11.900654,16,95.9,1,191,33,77.1,10.81,93.22,1,1,76.6
2023-01-12 11:34:11.900654,16,80.33,0,181,24,93.5,10.33,91.75,0,0,91.7
2023-01-12 11:35:11.900654,12,88.9,1,190,30,94.08,13.69,95.63,0,0,85.04
2023-01-12 11:36:11.900654,11,82.7,0,202,25,77.51,19.49,98.19,0,0,72.19
2023-01-12 11:37:11.900654,9,94.78,0,110,27,65.07,19.57,97.18,0,1,79.3
2023-01-12 11:38:11.900654,20,82.04,0,123,31,69.44,11.6,85.82,0,1,92.63
2023-01-12 11:39:11.900654,16,84.3,1,121,37,82.28,11.45,94.61,0,1,93.27
2023-01-12 11:40:11.900654,13,94.92,0,145,25,92.81,17.04,98.23,1,0,96.6
2023-01-12 11:41:11.900654,22,96.19,0,182,24,90.6,10.99,87.51,1,0,78.93
2023-01-12 11:42:11.900654,9,92.64,0,225,32,73.09,12.15,91.77,0,0,97.81
2023-01-12 11:43:11.900654,25,85.74,0,237,21,94.52,10.01,88.49,0,1,94.85
2023-01-12 11:44:11.900654,15,91.33,0,152,29,64.57,13.61,90.38,0,1,73.7
2023-01-12 11:45:11.900654,12,97.58,0,203,33,60.98,12.09,87.37,1,0,79.41
2023-01-12 11:46:11.900654,14,94.01,0,187,29,77.34,10.55,99.86,0,1,70.7
2023-01-12 11:47:11.900654,12,82.24,0,181,30,69.05,13.53,91.75,0,1,97.51
2023-01-12 11:48:11.900654,19,98.65,0,158,30,90.65,14.64,91.26,1,0,93.79
2023-01-12 11:49:11.900654,15,95.76,0,145,28,92.59,10.72,90.33,1,1,97.96
2023-01-12 11:50:11.900654,19,91.96,1,174,30,81.98,12.13,85.25,0,0,72.84
2023-01-12 11:51:11.900654,19,81.07,0,99,30,84.55,19.4,90.07,0,0,94.58
2023-01-12 11:52:11.900654,23,95.02,0,172,33,63.72,12.26,95.42,0,0,79.12
2023-01-12 11:53:11.900654,12,85.13,0,182,21,63.64,13.34,96.9,1,1,71.64
2023-01-12 11:54:11.900654,15,95.16,0,211,26,72.43,18.25,92.53,1,0,92.8
2023-01-12 11:55:11.900654,12,91.91,0,109,35,73.4,14.45,89.61,0,0,83.48
2023-01-12 11:56:11.900654,11,95.27,0,230,27,92.85,16.96,87.52,0,1,71.99
2023-01-12 11:57:11.900654,14,90.38,1,239,32,89.3,11.03,89.28,0,1,98.5
2023-01-12 11:58:11.900654,16,91.75,0,202,36,91.0,10.96,86.64,0,0,92.78
2023-01-12 11:59:11.900654,24,89.87,0,207,35,89.69,10.29,99.7,0,1,85.79
2023-01-12 12:00:11.900654,11,84.05,1,229,30,69.85,18.91,86.96,0,1,70.54
2023-01-12 12:01:11.900654,19,84.86,0,182,25,83.46,19.3,98.76,0,0,73.63
2023-01-12 12:02:11.900654,16,82.74,1,234,28,88.44,11.69,98.6,0,0,96.94
2023-01-12 12:03:11.900654,22,94.37,0,171,32,68.01,16.22,93.99,1,0,82.55
2023-01-12 12:04:11.900654,15,99.35,0,239,29,72.79,11.68,93.08,0,0,99.38
2023-01-12 12:05:11.900654,8,82.85,0,189,28,67.75,16.52,99.64,0,0,85.78
2023-01-12 12:06:11.900654,14,98.93,0,202,24,71.71,16.37,85.93,0,1,74.05
2023-01-12 12:07:11.900654,16,88.72,0,189,30,63.3,14.73,98.41,1,0,88.39
2023-01-12 12:08:11.900654,21,85.94,0,175,28,66.33,12.04,88.31,0,0,72.71
2023-01-12 12:09:11.900654,12,86.72,0,165,23,72.11,16.35,98.84,0,1,86.94
2023-01-12 12:10:11.900654,20,83.12,0,111,32,65.65,15.77,89.58,1,0,95.01
2023-01-12 12:11:11.900654,15,98.36,0,246,24,89.55,13.28,98.27,1,0,90.5
2023-01-12 12:12:11.900654,18,83.71,0,247,32,83.49,11.65,87.62,0,0,76.86
2023-01-12 12:13:11.900654,19,88.06,0,178,38,68.97,15.22,98.59,1,0,95.12
2023-01-12 12:14:11.900654,12,86.35,1,197,31,65.22,18.99,95.32,0,0,99.32
2023-01-12 12:15:11.900654,14,85.24,0,183,38,76.26,10.63,93.59,0,0,99.69
2023-01-12 12:16:11.900654,17,98.36,0,238,30,83.18,11.91,93.24,0,0,77.45
2023-01-12 12:17:11.900654,15,90.92,0,154,31,73.42,11.51,94.37,1,1,87.44
2023-01-12 12:18:11.900654,17,95.06,0,185,30,78.16,19.75,91.42,1,0,94.97
2023-01-12 12:19:11.900654,15,81.44,0,138,27,84.58,11.25,99.94,0,0,77.24
2023-01-12 12:20:11.900654,17,85.14,0,162,22,73.97,10.85,93.6,1,1,97.96
2023-01-12 12:21:11.900654,17,97.09,0,219,37,66.92,14.77,95.21,1,0,83.25
2023-01-12 12:22:11.900654,12,92.13,0,210,32,68.22,16.13,96.5,0,0,92.67
2023-01-12 12:23:11.900654,18,91.29,0,157,30,76.43,14.97,88.42,0,0,79.16
2023-01-12 12:24:11.900654,14,81.14,0,140,32,62.26,10.57,92.29,1,0,92.96
2023-01-12 12:25:11.900654,14,81.84,0,211,24,90.79,10.55,98.05,0,1,82.38
2023-01-12 12:26:11.900654,19,86.67,0,236,24,67.39,12.28,96.36,1,1,76.5
2023-01-12 12:27:11.900654,17,80.46,0,156,25,65.36,13.57,95.95,0,0,95.97
2023-01-12 12:28:11.900654,18,99.93,0,120,22,74.9,14.86,92.86,0,1,83.93
2023-01-12 12:29:11.900654,16,95.09,0,128,33,92.5,19.15,88.49,0,1,81.71
2023-01-12 12:30:11.900654,10,98.66,0,208,32,70.58,15.46,96.45,0,1,72.96
2023-01-12 12:31:11.900654,13,80.96,0,147,34,90.5,12.09,99.77,0,1,86.6
2023-01-12 12:32:11.900654,17,81.86,0,171,35,87.44,17.21,86.94,1,0,82.99
2023-01-12 12:33:11.900654,17,97.69,0,212,30,90.57,10.04,96.6,0,1,98.45
2023-01-12 12:34:11.900654,14,82.85,1,240,28,81.05,11.21,94.02,0,1,85.03
2023-01-12 12:35:11.900654,15,97.3,0,165,24,74.91,19.68,94.95,0,0,97.04
2023-01-12 12:36:11.900654,11,87.44,1,138,26,91.0,17.95,93.76,0,0,98.64
2023-01-12 12:37:11.900654,16,96.26,0,250,24,85.95,17.9,94.47,0,0,87.46
2023-01-12 12:38:11.900654,19,91.03,0,132,25,82.77,16.1,89.69,0,1,83.29
2023-01-12 12:39:11.900654,12,88.93,0,110,19,72.96,14.13,89.23,1,0,95.04
2023-01-12 12:40:11.900654,22,94.28,0,147,34,90.49,19.82,98.84,0,0,93.52
2023-01-12 12:41:11.900654,17,96.77,1,195,24,67.2,14.17,98.84,1,1,99.65
2023-01-12 12:42:11.900654,15,80.1,1,189,36,89.83,15.74,92.36,1,0,70.7
2023-01-12 12:43:11.900654,13,89.43,0,147,36,88.28,14.76,85.36,0,0,76.35
2023-01-12 12:44:11.900654,22,80.86,1,239,26,63.85,16.7,90.08,0,1,75.35
2023-01-12 12:45:11.900654,13,91.94,0,106,26,65.71,15.16,94.49,0,1,76.45
2023-01-12 12:46:11.900654,14,87.1,1,174,34,66.96,18.66,94.58,1,0,73.11
2023-01-12 12:47:11.900654,23,81.47,1,154,26,86.19,11.93,99.65,0,0,73.4
2023-01-12 12:48:11.900654,16,87.61,0,138,27,68.25,11.51,90.51,0,1,74.44
2023-01-12 12:49:11.900654,16,81.52,0,169,24,91.88,18.24,89.11,0,0,86.72
2023-01-12 12:50:11.900654,13,85.93,0,123,27,89.93,10.57,86.53,0,0,74.28
2023-01-12 12:51:11.900654,23,83.77,0,219,30,68.04,19.92,88.13,1,1,99.42
2023-01-12 12:52:11.900654,15,81.99,0,126,27,79.62,17.71,93.49,0,1,98.87
2023-01-12 12:53:11.900654,15,83.02,0,237,36,87.26,18.74,97.73,0,0,96.13
2023-01-12 12:54:11.900654,15,94.83,0,260,34,85.51,19.59,91.21,0,0,95.35
2023-01-12 12:55:11.900654,18,85.95,0,225,43,63.22,13.39,86.06,0,0,70.58
2023-01-12 12:56:11.900654,14,85.37,0,208,29,64.56,17.29,99.54,0,1,94.58
2023-01-12 12:57:11.900654,11,96.61,0,201,13,71.02,12.26,99.32,1,1,82.35
2023-01-12 12:58:11.900654,18,96.24,0,151,24,94.31,12.27,92.34,0,0,92.58
2023-01-12 12:59:11.900654,18,82.83,0,169,25,70.03,18.02,93.82,0,0,83.73
2023-01-12 13:00:11.900654,10,86.04,0,187,37,74.69,11.21,92.46,0,1,74.46
2023-01-12 13:01:11.900654,15,95.08,0,149,30,72.37,18.24,89.8,0,0,70.24
2023-01-12 13:02:11.900654,14,85.68,0,203,29,66.1,13.0,97.55,1,0,78.88
2023-01-12 13:03:11.900654,9,83.58,0,166,27,86.82,14.88,89.61,0,1,79.77
2023-01-12 13:04:11.900654,13,95.83,0,188,28,92.32,19.59,93.58,1,1,90.56
2023-01-12 13:05:11.900654,12,85.6,0,96,21,64.6,18.49,91.59,0,0,90.5
2023-01-12 13:06:11.900654,10,82.03,0,219,26,94.51,15.34,99.21,1,0,82.27
2023-01-12 13:07:11.900654,14,91.1,0,156,32,80.49,15.31,86.92,0,1,92.1
2023-01-12 13:08:11.900654,19,80.97,0,204,26,71.85,11.78,95.77,0,0,72.54
2023-01-12 13:09:11.900654,8,89.13,1,101,26,88.51,17.23,92.19,1,0,84.93
2023-01-12 13:10:11.900654,15,94.74,0,155,27,90.73,10.01,94.18,0,1,81.76
2023-01-12 13:11:11.900654,15,95.47,0,148,27,87.9,10.43,96.66,1,1,72.06
2023-01-12 13:12:11.900654,14,80.42,0,129,30,78.91,17.08,91.92,0,0,96.47
2023-01-12 13:13:11.900654,12,85.06,1,252,29,83.76,10.27,88.17,1,0,92.51
2023-01-12 13:14:11.900654,23,84.64,0,176,18,69.03,13.45,97.87,0,0,78.94
2023-01-12 13:15:11.900654,14,85.17,1,172,32,66.44,11.72,98.78,0,1,90.26
2023-01-12 13:16:11.900654,15,85.86,0,230,24,82.85,14.31,90.79,0,0,73.83
2023-01-12 13:17:11.900654,6,86.0,0,166,34,79.08,13.86,99.0,1,1,83.18
2023-01-12 13:18:11.900654,14,84.5,0,241,32,87.9,16.49,91.08,0,0,88.29
2023-01-12 13:19:11.900654,15,98.22,0,127,38,80.72,16.56,99.22,0,0,85.49
2023-01-12 13:20:11.900654,17,86.03,0,129,29,80.05,12.78,88.14,0,1,94.45
2023-01-12 13:21:11.900654,12,84.47,0,216,32,68.16,14.19,95.05,1,0,94.7
2023-01-12 13:22:11.900654,9,96.14,0,193,22,69.0,12.42,94.83,1,0,98.16
2023-01-12 13:23:11.900654,9,98.34,0,192,32,75.36,17.11,94.07,0,1,75.19
2023-01-12 13:24:11.900654,19,87.09,0,167,25,83.37,14.6,85.05,1,0,97.02
2023-01-12 13:25:11.900654,11,90.84,0,116,32,73.83,19.88,97.44,1,0,89.85
2023-01-12 13:26:11.900654,9,88.43,0,199,29,82.95,13.45,97.25,1,0,73.32
2023-01-12 13:27:11.900654,13,88.14,0,165,34,92.68,15.51,85.23,0,0,87.13
2023-01-12 13:28:11.900654,8,98.5,0,157,33,91.4,15.67,97.39,0,1,73.52
2023-01-12 13:29:11.900654,10,94.49,0,191,35,64.01,16.05,91.7,0,0,97.89
2023-01-12 13:30:11.900654,20,81.09,0,161,31,90.51,16.59,97.53,1,0,72.38
2023-01-12 13:31:11.900654,12,86.61,0,139,29,88.28,11.83,91.88,1,0,93.15
2023-01-12 13:32:11.900654,16,92.97,0,152,28,91.04,12.77,96.77,0,0,86.88
2023-01-12 13:33:11.900654,9,80.22,0,144,32,62.95,15.82,93.39,1,1,87.5
2023-01-12 13:34:11.900654,18,98.97,1,190,20,68.05,20.0,93.58,1,1,73.87
2023-01-12 13:35:11.900654,12,84.65,0,212,33,70.11,19.66,99.8,1,1,82.47
2023-01-12 13:36:11.900654,16,94.81,1,285,28,90.89,17.05,90.8,0,0,85.08
2023-01-12 13:37:11.900654,15,89.76,0,251,30,63.82,14.32,86.59,1,0,94.43
2023-01-12 13:38:11.900654,19,89.27,0,146,32,71.78,14.8,87.28,1,1,76.39
2023-01-12 13:39:11.900654,8,80.24,0,213,38,81.52,14.51,94.56,1,0,76.07
2023-01-12 13:40:11.900654,16,94.44,0,122,23,67.22,19.32,98.18,1,0,97.04
2023-01-12 13:41:11.900654,13,99.3,0,194,35,77.18,19.33,92.33,1,0,99.35
2023-01-12 13:42:11.900654,17,88.01,0,190,25,69.4,11.42,91.31,1,1,82.94
2023-01-12 13:43:11.900654,18,82.35,0,116,35,67.25,16.6,90.64,1,0,94.8
2023-01-12 13:44:11.900654,10,87.39,0,123,43,79.7,17.74,99.2,1,1,89.78
2023-01-12 13:45:11.900654,13,88.69,0,240,25,71.76,19.76,88.13,1,0,73.66
2023-01-12 13:46:11.900654,16,85.29,0,144,31,71.19,11.66,98.61,0,0,88.22
2023-01-12 13:47:11.900654,12,92.85,0,176,34,94.88,14.14,89.01,0,0,92.2
2023-01-12 13:48:11.900654,10,89.72,0,151,32,67.66,13.14,94.15,1,1,86.45
2023-01-12 13:49:11.900654,19,89.86,0,168,38,73.83,17.9,89.53,1,1,73.53
2023-01-12 13:50:11.900654,18,99.35,0,136,34,61.76,16.26,96.72,0,0,84.44
2023-01-12 13:51:11.900654,16,96.55,0,167,30,85.85,18.42,93.39,1,1,95.45
2023-01-12 13:52:11.900654,22,81.26,0,237,31,90.3,13.66,91.64,0,1,97.23
2023-01-12 13:53:11.900654,11,93.71,0,202,25,91.19,15.03,95.95,1,0,92.62
2023-01-12 13:54:11.900654,14,91.27,0,164,22,72.96,17.05,93.85,1,0,73.68
2023-01-12 13:55:11.900654,25,84.95,1,199,23,71.74,16.56,99.61,1,0,73.76
2023-01-12 13:56:11.900654,18,95.69,0,191,29,69.61,19.6,95.68,0,0,98.36
2023-01-12 13:57:11.900654,21,90.76,0,130,28,74.55,18.33,98.23,0,0,73.04
2023-01-12 13:58:11.900654,13,87.95,0,183,34,91.42,11.01,91.57,1,1,81.61
2023-01-12 13:59:11.900654,12,83.55,0,177,34,82.22,19.3,99.27,1,0,86.2
2023-01-12 14:00:11.900654,17,88.39,0,187,25,86.83,14.93,87.94,0,1,84.09
2023-01-12 14:01:11.900654,12,81.97,0,150,29,84.39,19.71,94.87,0,0,85.08
2023-01-12 14:02:11.900654,14,99.28,1,159,24,63.76,17.18,89.43,1,1,85.67
2023-01-12 14:03:11.900654,13,97.6,0,214,34,88.15,11.0,99.57,1,1,71.57
2023-01-12 14:04:11.900654,20,85.05,0,207,30,82.91,13.03,91.34,0,0,88.76
2023-01-12 14:05:11.900654,17,89.75,0,202,29,76.5,10.49,88.66,0,0,84.38
2023-01-12 14:06:11.900654,24,93.73,0,212,40,73.18,17.75,87.92,0,0,89.27
2023-01-12 14:07:11.900654,20,84.26,0,208,35,90.35,16.12,89.26,0,1,83.97
2023-01-12 14:08:11.900654,11,86.11,0,222,35,71.55,14.44,96.52,1,0,84.96
2023-01-12 14:09:11.900654,17,84.53,0,168,24,69.3,19.37,96.92,0,0,88.72
2023-01-12 14:10:11.900654,18,84.39,0,220,30,76.31,18.66,95.6,1,0,85.74
2023-01-12 14:11:11.900654,24,93.41,0,225,33,77.87,19.2,97.23,0,0,77.09
2023-01-12 14:12:11.900654,11,95.97,0,176,23,80.43,11.08,88.68,0,0,86.06
2023-01-12 14:13:11.900654,17,85.66,0,123,30,72.54,13.85,91.16,0,0,81.63
2023-01-12 14:14:11.900654,15,92.79,0,148,29,69.3,16.21,93.18,1,0,99.11
2023-01-12 14:15:11.900654,14,92.37,1,224,23,67.81,17.44,87.58,1,0,89.84
2023-01-12 14:16:11.900654,10,95.68,0,161,24,69.01,13.85,88.23,1,0,90.74
2023-01-12 14:17:11.900654,9,92.58,0,275,32,78.39,10.27,91.57,0,1,77.16
2023-01-12 14:18:11.900654,11,95.35,0,202,29,94.89,14.2,94.52,0,1,74.65
2023-01-12 14:19:11.900654,17,93.52,1,212,30,87.64,16.48,97.36,1,1,73.23
2023-01-12 14:20:11.900654,14,90.69,0,148,34,86.18,10.43,95.03,0,0,74.29
2023-01-12 14:21:11.900654,13,80.48,0,129,28,80.55,10.34,97.47,0,1,93.42
2023-01-12 14:22:11.900654,17,80.57,1,240,42,80.06,17.22,88.99,1,0,85.44
2023-01-12 14:23:11.900654,11,91.54,0,187,38,76.22,12.05,87.93,0,0,70.32
2023-01-12 14:24:11.900654,20,84.9,1,169,31,87.98,16.58,98.06,1,0,73.01
2023-01-12 14:25:11.900654,15,82.68,0,165,28,64.69,11.79,93.61,0,1,92.04
2023-01-12 14:26:11.900654,17,89.44,0,163,39,93.43,19.34,99.16,1,1,94.67
2023-01-12 14:27:11.900654,15,98.25,0,229,24,80.53,16.18,98.07,0,1,83.83
2023-01-12 14:28:11.900654,19,96.22,0,262,26,86.32,17.16,86.11,0,1,78.18
2023-01-12 14:29:11.900654,13,82.63,0,122,32,66.61,12.78,93.92,1,0,72.58
2023-01-12 14:30:11.900654,13,84.76,0,186,20,68.24,13.09,99.43,1,0,88.5
2023-01-12 14:31:11.900654,17,82.43,1,199,27,71.63,12.38,97.47,0,1,73.06
2023-01-12 14:32:11.900654,19,81.0,0,213,27,68.28,15.52,97.64,1,0,89.84
2023-01-12 14:33:11.900654,12,84.72,0,206,32,78.73,10.21,88.54,0,1,75.25
2023-01-12 14:34:11.900654,21,99.03,0,157,33,90.05,12.22,93.68,1,1,82.34
2023-01-12 14:35:11.900654,16,96.77,1,191,23,74.73,19.82,97.94,1,1,91.11
2023-01-12 14:36:11.900654,16,95.1,1,176,28,91.47,14.56,93.37,1,1,70.3
2023-01-12 14:37:11.900654,15,91.69,0,193,34,77.12,14.35,92.53,1,0,99.88
2023-01-12 14:38:11.900654,11,95.51,0,158,26,85.51,13.54,88.6,0,0,91.86
2023-01-12 14:39:11.900654,19,82.76,0,252,26,66.99,19.75,94.91,0,0,74.46
2023-01-12 14:40:11.900654,9,84.05,1,117,25,84.14,14.62,90.09,0,0,84.17
2023-01-12 14:41:11.900654,10,89.91,0,169,42,93.79,15.77,92.61,1,0,83.46
2023-01-12 14:42:11.900654,18,99.71,0,199,33,90.52,13.78,91.88,0,1,81.55
2023-01-12 14:43:11.900654,9,92.66,1,156,27,78.48,13.09,95.53,1,0,71.14
2023-01-12 14:44:11.900654,12,94.72,0,187,29,91.05,17.02,93.92,0,0,93.9
2023-01-12 14:45:11.900654,20,89.69,0,191,28,62.05,14.66,86.52,0,1,86.68
2023-01-12 14:46:11.900654,16,92.88,0,233,32,81.87,19.78,87.06,0,1,71.19
2023-01-12 14:47:11.900654,18,87.35,0,104,30,72.03,12.74,98.59,0,1,88.32
2023-01-12 14:48:11.900654,19,98.81,0,86,31,66.71,15.23,86.32,0,0,74.16
2023-01-12 14:49:11.900654,16,90.04,1,129,28,75.12,11.89,99.15,1,1,70.85
2023-01-12 14:50:11.900654,13,94.96,0,181,25,78.27,16.2,89.76,0,1,85.26
2023-01-12 14:51:11.900654,14,81.95,0,189,27,70.53,11.72,85.6,0,0,94.57
2023-01-12 14:52:11.900654,11,98.37,0,218,27,63.48,14.41,90.61,1,0,98.76
2023-01-12 14:53:11.900654,18,92.23,0,203,25,86.34,17.35,88.05,0,0,78.16
2023-01-12 14:54:11.900654,17,91.84,0,193,26,84.92,15.36,86.26,0,0,96.73
2023-01-12 14:55:11.900654,18,82.0,0,159,31,93.16,17.92,89.42,0,0,86.69
2023-01-12 14:56:11.900654,17,82.59,1,144,38,68.31,14.22,87.88,1,1,89.83
2023-01-12 14:57:11.900654,16,90.94,0,226,20,80.54,13.13,94.14,0,0,72.37
2023-01-12 14:58:11.900654,15,94.92,0,159,38,60.27,10.99,85.59,0,0,72.34
2023-01-12 14:59:11.900654,25,93.97,0,233,26,60.5,19.18,95.29,0,1,76.88
2023-01-12 15:00:11.900654,13,97.08,1,240,27,60.08,13.73,88.27,0,0,83.87
2023-01-12 15:01:11.900654,9,88.94,0,152,23,68.7,18.58,87.75,1,0,94.02
2023-01-12 15:02:11.900654,8,95.51,0,111,32,61.25,16.03,94.23,0,0,71.65
2023-01-12 15:03:11.900654,18,89.99,0,233,33,61.23,12.92,92.06,1,0,84.36
2023-01-12 15:04:11.900654,20,85.0,0,168,35,94.28,15.28,91.66,1,0,79.55
2023-01-12 15:05:11.900654,13,89.33,1,195,33,94.66,18.7,94.03,1,1,98.52
2023-01-12 15:06:11.900654,13,89.95,1,178,29,61.73,11.42,97.65,0,0,86.68
2023-01-12 15:07:11.900654,9,85.4,0,219,30,93.8,19.52,86.02,0,1,79.17
2023-01-12 15:08:11.900654,13,81.41,0,180,35,90.44,14.33,94.48,1,0,76.19
2023-01-12 15:09:11.900654,14,91.7,1,188,30,85.14,14.68,93.78,0,0,82.37
2023-01-12 15:10:11.900654,18,81.98,0,188,36,64.6,15.72,95.46,0,1,78.7
2023-01-12 15:11:11.900654,16,91.61,0,116,24,89.31,18.99,96.41,1,1,90.79
2023-01-12 15:12:11.900654,11,97.32,0,192,34,91.61,15.67,92.1,1,1,78.98
2023-01-12 15:13:11.900654,16,97.07,0,130,35,92.94,12.83,93.55,0,0,95.98
2023-01-12 15:14:11.900654,7,89.09,0,180,32,74.78,12.93,90.34,0,0,79.57
2023-01-12 15:15:11.900654,21,80.66,0,120,33,81.56,18.56,99.39,1,0,70.0
2023-01-12 15:16:11.900654,16,94.77,0,231,33,67.83,11.07,91.97,1,0,85.86
2023-01-12 15:17:11.900654,12,86.04,0,179,22,70.21,16.64,85.76,0,0,97.47
2023-01-12 15:18:11.900654,20,95.19,0,131,29,68.67,10.46,89.46,1,1,72.68
2023-01-12 15:19:11.900654,14,87.44,0,106,22,86.45,10.92,97.21,1,1,89.18
2023-01-12 15:20:11.900654,14,96.89,0,175,24,91.3,18.9,88.39,1,0,82.46
2023-01-12 15:21:11.900654,21,82.27,1,219,31,73.16,15.17,93.6,0,1,89.6
2023-01-12 15:22:11.900654,14,86.51,0,210,26,78.89,14.96,92.5,1,1,72.78
2023-01-12 15:23:11.900654,12,90.15,0,183,24,66.63,17.25,88.78,0,1,95.93
2023-01-12 15:24:11.900654,23,95.61,0,174,30,81.1,19.52,93.68,1,1,91.95
2023-01-12 15:25:11.900654,13,92.68,1,188,28,61.96,10.66,95.5,1,0,94.94
2023-01-12 15:26:11.900654,22,97.45,0,188,28,79.52,11.28,91.39,1,1,91.03
2023-01-12 15:27:11.900654,19,80.13,0,181,30,88.89,16.37,92.4,0,1,98.33
2023-01-12 15:28:11.900654,11,95.78,0,207,34,77.38,12.61,90.64,0,0,77.89
2023-01-12 15:29:11.900654,19,90.35,0,178,26,67.59,19.23,99.15,0,0,82.51
2023-01-12 15:30:11.900654,19,87.32,0,182,32,90.14,12.2,99.49,0,1,76.69
2023-01-12 15:31:11.900654,12,99.55,1,162,26,77.04,15.99,93.41,1,0,95.22
2023-01-12 15:32:11.900654,9,80.42,0,170,26,80.02,15.76,85.66,0,1,80.16
2023-01-12 15:33:11.900654,18,93.01,0,178,29,89.15,19.35,90.11,1,0,87.69
2023-01-12 15:34:11.900654,23,95.21,0,165,40,66.49,10.12,93.61,1,0,85.39
2023-01-12 15:35:11.900654,16,94.64,0,217,24,84.5,18.23,98.93,0,1,74.76
2023-01-12 15:36:11.900654,13,91.65,0,190,32,73.15,16.46,89.85,1,0,95.28
2023-01-12 15:37:11.900654,16,99.01,1,214,30,67.23,18.78,88.95,1,1,88.93
2023-01-12 15:38:11.900654,10,82.12,0,276,29,69.64,16.65,89.71,0,1,87.53
